,Identificador,Nombre,Latitud,Longitud
304,Metro Station,Metro Atocha Renfe,40.40695083625721,-3.689387467787149
305,Metro Station,Metro Noviciado,40.42477740373028,-3.7073322247181424
306,Metro Station,Metro Estación de Chamberí,40.43229458790591,-3.6976372337750663
307,Metro Station,El Abismo De Helm,40.42621538053006,-3.700917679784761
308,Metro Station,Metro Tribunal,40.426204653944936,-3.7011261968260496
309,Metro Station,Metro Acacias,40.40378672197676,-3.7065287777057434
310,Metro Station,Metro Palos de la Frontera,40.40304742224402,-3.6941193644894432
311,Metro Station,Metro Plaza de España,40.42348084124289,-3.7121368158177663
312,Metro Station,Metro Retiro,40.4207597465696,-3.6858312785625458
313,Metro Station,Metro Colón,40.425543923665536,-3.6911809444427486
314,Metro Station,Metro Alonso Martínez,40.42757624091389,-3.6957608832393802
315,Metro Station,Metro Madrid Línea 4,40.42705732176504,-3.6933539376326254
316,Metro Station,Metro Madrid Línea 1,40.41155584753445,-3.697353191046533
317,Metro Station,Metro Bilbao,40.42902129632324,-3.701867035011236
318,Metro Station,Metro Serrano,40.42539249973215,-3.6876381490555565
319,Metro Station,Metro Príncipe Pío,40.42127330979785,-3.719025624452134
320,Metro Station,Metro San Bernardo,40.42981234805346,-3.7058381237053455
321,Metro Station,Metro Ventura Rodríguez,40.427017066554214,-3.7136279028135775
322,Metro Station,Metro Pirámides,40.401517748050296,-3.712786580358408
323,Metro Station,Metro Delicias,40.39917382738943,-3.6941125788631264
324,Metro Station,Metro Velázquez,40.42512215114281,-3.6834772537791354
325,Metro Station,Metro Ibiza,40.418376133313686,-3.6780330527280696
326,Metro Station,Metro Príncipe de Vergara,40.42298913134247,-3.6797684890814333
327,Metro Station,Estación de Madrid-Puerta de Atocha,40.40646695335092,-3.689802940720376
328,Metro Station,Metro Menéndez Pelayo,40.40446250842396,-3.6808060238632576
329,Metro Station,Metro Quevedo,40.43334740821936,-3.704498582773271
330,Metro Station,Metro Argüelles,40.43042371959808,-3.7159350514411926
331,Metro Station,Metro Goya,40.42488050555113,-3.6775498879615336
332,Metro Station,Metro Iglesia,40.43490906989403,-3.6985599921648435
333,Metro Station,Metro Rubén Darío,40.433175186879005,-3.689262972567396
334,Metro Station,Metro Nuevos Ministerios,40.44619324375705,-3.6923790149464097
335,Metro Station,Metro Puerta del Ángel,40.413950937918905,-3.7271787698295142
336,Metro Station,Metro Marqués de Vadillo,40.397324830258654,-3.715472520902516
337,Metro Station,Metro Madrid Línea 6 Circular,40.429721119378,-3.6772712215486254
338,Metro Station,Metro Arganzuela-Planetario,40.393138028533095,-3.688866415914649
339,Metro Station,Metro Sáinz de Baranda,40.41511923434869,-3.6696249326159633
340,Metro Station,Metro Legazpi,40.3915305822024,-3.6947881264027895
341,Metro Station,Metro Pacífico,40.40154621177326,-3.6746834263032855
342,Metro Station,Metro Alonso Cano,40.43843711893367,-3.6986463587574314
343,Metro Station,Metro Canal,40.438345809295384,-3.7043030717675935
344,Metro Station,Metro Lista,40.42922133754159,-3.675437660394494
345,Metro Station,Metro Núñez de Balboa,40.43264732925246,-3.679497241973877
346,Metro Station,Metro Conde de Casal,40.406949787789664,-3.670239838895808
347,Metro Station,Madrid España,40.402805,-3.6725017999999996
348,Metro Station,Metro Madrid Línea 10,40.4380520907568,-3.691507098209752
349,Metro Station,Metro de Madrid S.A.,40.40570007,-3.670633
350,Metro Station,Metro Gregorio Marañón,40.438050651972304,-3.6913880074058882
351,Metro Station,Metro Moncloa,40.43456901463173,-3.7190267634172716
352,Metro Station,Metro O'Donnell,40.422183797241395,-3.6689631430787526
353,Metro Station,Metro Méndez Álvaro,40.3952962918784,-3.6784251985800007
354,Metro Station,Metro Manuel Becerra,40.42662941600543,-3.670250478795358
355,Metro Station,Metro Islas Filipinas,40.43914725897487,-3.7130624055862422
356,Metro Station,Metro Lago,40.41641583469974,-3.7355986255348337
357,Metro Station,Metro Diego de León,40.43242673606803,-3.6739560112788667
358,Metro Station,Metro Ríos Rosas,40.442050083638776,-3.701167897167056
359,Metro Station,Metro Urgel,40.393273240357814,-3.723728452998159
360,Metro Station,Metro Usera,40.387025314069064,-3.706544812877085
361,Metro Station,Metro Avenida de América,40.43797111884382,-3.678147845470835
362,Metro Station,Metro Alto de Extremadura,40.409811002137005,-3.738983803206877
